date_count	date_digitalisation	hunting_ground	counter_name	type_obs	organisation_id	x_lambert	y_lambert
20145	20208	10500020	Germayne Galea	7	3	58459.4	201244
20145	20208	10500020	Germayne Galea	7	3	58384.5	200936
20145	20208	10500020	Germayne Galea	3	3	59955.2	201707
20171	20208	10500020	Germayne Galea	8	3	59260.7	201495
20171	20208	10500020	Germayne Galea	6	3	59445.4	201460
20132	20208	10500020	Germayne Galea	6	3	58731.8	203199
20132	20208	10500020	Germayne Galea	1	3	59529.7	202142
20138	20208	10500020	Germayne Galea	4	3	60464.6	203637
20130	20208	10500062	Germayne Galea	4	3	62857	199666
20134	20207	10300037	Cindra Copestick	1	6	28624.5	182359
20148	20207	10300037	Cindra Copestick	4	6	28562.1	181821
20155	20207	10300037	Cindra Copestick	3	6	29045.4	182020
20155	20207	10300037	Cindra Copestick	4	6	30179.7	183502
20169	20207	10300033	Cindra Copestick	4	6	29713.8	179810
20177	20207	10300033	Cindra Copestick	4	6	30265.2	179172
20162	20207	10300033	Cindra Copestick	7	6	29736	179227
20106	20207	10300015	Cindra Copestick	2	6	30815	183022
20113	20207	10300015	Cindra Copestick	7	6	31463.3	182793
20121	20207	10300015	Cindra Copestick	6	6	31511.2	183790
20121	20207	10300015	Cindra Copestick	7	6	31184.4	182788
20121	20207	10300035	Cindra Copestick	8	6	29025.7	182093
20121	20207	10300035	Cindra Copestick	7	6	29229.9	181568
20127	20207	10300035	Cindra Copestick	1	6	29023.5	182045
20134	20207	10300037	Cindra Copestick	6	6	28964.6	183365
20142	20207	10300037	Cindra Copestick	5	6	29988.8	183700
20142	20207	10300037	Cindra Copestick	2	6	29252.7	183194
20142	20207	10300037	Cindra Copestick	2	6	30381.1	182474
20142	20207	10300037	Cindra Copestick	4	6	30444.3	182368
20162	20207	10300033	Cindra Copestick	5	6	29443.9	181068
20162	20207	10300033	Cindra Copestick	5	6	30381.5	181101
20162	20207	10300033	Cindra Copestick	3	6	29973.3	180446
20162	20207	10300033	Cindra Copestick	5	6	30652.9	180449
20163	20207	10300033	Cindra Copestick	8	6	30047.5	179638
20163	20207	10300033	Cindra Copestick	1	6	29998	180142
20163	20207	10300032	Cindra Copestick	3	6	30901.7	179853
20163	20207	10300033	Cindra Copestick	8	6	30662.5	180271
20177	20207	10300033	Cindra Copestick	7	6	30302.8	180833
20106	20207	10300016	Cindra Copestick	5	6	30801.9	183822
20106	20207	10300016	Cindra Copestick	7	6	30252.7	184713
20113	20207	10300015	Cindra Copestick	4	6	30985.2	183023
20121	20207	10300015	Cindra Copestick	2	6	30883.2	182977
20106	20207	10300035	Cindra Copestick	3	6	29227	181326
20106	20207	10300035	Cindra Copestick	2	6	29279.1	180497
20155	20207	10300037	Cindra Copestick	4	6	29094.6	182506
20134	20207	10300037	Cindra Copestick	7	6	29830.8	183438
20134	20207	10300037	Cindra Copestick	6	6	29361.6	182932
20134	20207	10300037	Cindra Copestick	3	6	30877.9	183705
20134	20207	10300037	Cindra Copestick	1	6	30562.6	183263
20148	20207	10300037	Cindra Copestick	5	6	29948.8	184015
20162	20207	10300033	Cindra Copestick	4	6	30428.7	180748
20169	20207	10300033	Cindra Copestick	8	6	30546.1	180181
20169	20207	10300033	Cindra Copestick	7	6	30202.7	179738
20169	20207	10300013	Cindra Copestick	6	6	26554.1	181423
20177	20207	10300013	Cindra Copestick	8	6	26623.7	181293
20172	20206	10500017	Averil Jesper	4	3	65988.2	199352
20172	20206	10500173	Averil Jesper	6	3	66103.4	200044
20165	20206	10500173	Averil Jesper	5	3	65094.1	202389
20161	20206	10500026	Barn Ledram	3	3	56912.8	202325
20161	20206	10500026	Barn Ledram	2	3	57813.8	202433
20161	20206	10500026	Barn Ledram	6	3	57075.2	201706
20168	20206	10500026	Barn Ledram	1	3	57252.5	201875
20168	20206	10500026	Barn Ledram	8	3	57431.9	203035
20175	20206	10500026	Barn Ledram	4	3	56552.1	202620
20161	20206	10500068	Barn Ledram	3	3	56347.7	203653
20168	20206	10500068	Barn Ledram	7	3	56539.1	203494
20172	20206	10500017	Averil Jesper	2	3	66085.7	199095
20165	20206	10500173	Averil Jesper	4	3	64716.8	200888
20165	20206	10500173	Averil Jesper	2	3	64822.1	201311
20165	20206	10500173	Averil Jesper	6	3	64252	201254
20162	20206	10500017	Averil Jesper	7	3	66127.8	200670
20162	20206	10500173	Averil Jesper	7	3	66248	200672
20162	20206	10500173	Averil Jesper	8	3	65961.3	201131
20172	20206	10500017	Averil Jesper	5	3	66879.4	199770
20165	20206	10500173	Averil Jesper	6	3	65203.1	201766
20165	20206	10500173	Averil Jesper	1	3	65062.6	200823
20162	20206	10500017	Averil Jesper	2	3	66623.9	199270
20113	20207	10300015	Cindra Copestick	1	6	30837.1	182955
20113	20207	10300016	Cindra Copestick	4	6	31428	183688
20121	20207	10300015	Cindra Copestick	7	6	31196.1	183156
20113	20207	10300035	Cindra Copestick	7	6	29094.8	181944
20113	20207	10300035	Cindra Copestick	1	6	29047.8	180725
20127	20207	10300035	Cindra Copestick	6	6	28777.9	180945
20154	20206	10500026	Barn Ledram	1	3	56783.4	203208
20154	20206	10500026	Barn Ledram	8	3	57394.2	202034
20168	20206	10500026	Barn Ledram	7	3	56558.9	202394
20175	20206	10500026	Barn Ledram	8	3	57832.1	203181
20168	20206	10500068	Barn Ledram	6	3	56269.3	205794
20168	20206	10500068	Barn Ledram	4	3	56351.6	204614
20175	20206	10500068	Barn Ledram	8	3	56731.9	204490
20175	20206	10500068	Barn Ledram	4	3	56308.4	204543
20175	20206	10500026	Barn Ledram	5	3	57222.4	202429
20154	20206	10500068	Barn Ledram	7	3	56290.7	204772
20154	20206	10500068	Barn Ledram	8	3	56885.4	204379
20154	20206	10500068	Barn Ledram	2	3	56140.4	202947
20161	20206	10500068	Barn Ledram	6	3	56044.4	204654
20168	20206	10500068	Barn Ledram	6	3	56587.3	205457
20175	20206	10500068	Barn Ledram	2	3	56463.3	203729
20165	20206	10500173	Averil Jesper	2	3	64978.5	201386
20162	20206	10500017	Averil Jesper	3	3	66413.3	199408
20161	20206	10500026	Barn Ledram	3	3	57786	202564
20168	20206	10500026	Barn Ledram	6	3	57280.1	202994
20175	20206	10500026	Barn Ledram	5	3	57349	201692
20154	20206	10500068	Barn Ledram	6	3	56752	205686
20161	20206	10500068	Barn Ledram	6	3	56624.3	206062
20161	20206	10500068	Barn Ledram	1	3	56393.2	204494
20175	20206	10500068	Barn Ledram	2	3	56424.4	205707
20122	20206	10500012	Lukas Dohmer	6	3	68354	204009
20122	20206	10500012	Lukas Dohmer	2	3	68278.7	203588
20122	20206	10500012	Lukas Dohmer	4	3	67480.8	203060
20122	20206	10500012	Lukas Dohmer	7	3	68044.7	203822
20142	20206	10500012	Lukas Dohmer	3	3	68198.2	204229
20169	20206	10500012	Lukas Dohmer	6	3	68580.8	205585
20169	20206	10500012	Lukas Dohmer	7	3	67911.8	204600
20106	20206	10500011	Gottfried Rabb	1	3	67603.3	203428
20122	20206	10500011	Lukas Dohmer	6	3	67248.3	203086
20142	20206	10500011	Gottfried Rabb	4	3	67597.7	204931
20169	20206	10500011	Lukas Dohmer	2	3	66720.2	204474
20169	20206	10500011	Lukas Dohmer	8	3	67758.6	203881
20122	20206	10500065	Neil Colam	2	3	58857.3	206946
20122	20206	10500065	Neil Colam	1	3	59356.3	207012
20161	20206	10300028	Natasha Tarr	7	6	38872.7	179963
20161	20206	10300028	Natasha Tarr	8	6	38546.4	180660
20161	20206	10300028	Natasha Tarr	5	6	37599.6	179532
20161	20206	10300028	Natasha Tarr	4	6	37834.3	180288
20168	20206	10300028	Natasha Tarr	7	6	38478.2	180352
20168	20206	10300028	Natasha Tarr	4	6	39265.5	180917
20173	20206	10300028	Natasha Tarr	3	6	38131.4	179164
20178	20206	10300028	Natasha Tarr	3	6	38535.1	179612
20142	20206	10500011	Gottfried Rabb	7	3	67299.3	204401
20142	20206	10500011	Gottfried Rabb	4	3	67612.2	203793
20106	20206	10500065	Lukas Dohmer	5	3	58565	208082
20106	20206	10500065	Lukas Dohmer	2	3	59621.9	207791
20173	20206	10300028	Natasha Tarr	4	6	38201.7	179977
20178	20206	10300028	Natasha Tarr	4	6	39094.4	181635
20178	20206	10300028	Natasha Tarr	3	6	37941.4	180202
20178	20206	10300028	Natasha Tarr	1	6	37711.8	180301
20154	20206	10500026	Barn Ledram	8	3	57418	203203
20154	20206	10500026	Barn Ledram	2	3	57248.4	200872
20164	20204	10300031	Stephan Padmore	8	6	32209.8	180573
20164	20204	10300031	Carmencita Guillou	7	6	32114.5	180285
20174	20204	10300031	Stephan Padmore	1	6	33056.4	181617
20144	20204	10500049	Honoria McRavey	3	3	54771.9	193663
20144	20204	10500049	Honoria McRavey	7	3	55745.6	193921
20144	20204	10500049	Honoria McRavey	5	3	55295.6	193504
20176	20204	10500049	Honoria McRavey	6	3	54799.4	193345
20110	20205	10500050	Kris Carnock	3	3	56918.9	194441
20138	20205	10500049	Honoria McRavey	5	3	55253.9	192782
20138	20205	10500049	Kris Carnock	4	3	55567	192811
20144	20205	10500049	Honoria McRavey	7	3	55398.8	192975
20144	20205	10500049	Honoria McRavey	8	3	55701.2	193098
20176	20205	10500049	Laney Sliney	3	3	55243.6	192060
20176	20205	10500049	Laney Sliney	7	3	55455.8	192260
20176	20205	10500049	Laney Sliney	5	3	56239.7	192448
20176	20205	10500049	Laney Sliney	1	3	55931.6	192792
20138	20205	10500049	Honoria McRavey	3	3	55720.4	193694
20176	20205	10500049	Honoria McRavey	3	3	55980.2	193699
20176	20205	10500049	Honoria McRavey	7	3	56433.6	193188
20154	20205	10500064	Darius Tudhope	8	3	59441.2	205933
20168	20205	10500064	Darius Tudhope	6	3	59283.7	205680
20175	20205	10500064	Darius Tudhope	5	3	59587.3	206295
20142	20206	10500012	Lukas Dohmer	7	3	67802.5	205454
20142	20206	10500012	Lukas Dohmer	8	3	68125.7	204541
20169	20206	10500012	Lukas Dohmer	5	3	68187.7	204830
20106	20206	10500011	Gottfried Rabb	5	3	66635.9	204751
20169	20206	10500011	Lukas Dohmer	6	3	66880.1	204164
20122	20206	10500065	Neil Colam	1	3	59509	208185
20170	20206	10500065	Lukas Dohmer	7	3	59399.1	207755
20168	20206	10300028	Natasha Tarr	6	6	37525.1	181082
20110	20205	10500050	Kris Carnock	1	3	56819.5	193662
20110	20205	10500050	Kris Carnock	7	3	56947.5	193063
20138	20205	10500049	Honoria McRavey	1	3	55508.5	193170
20138	20205	10500049	Kris Carnock	7	3	55734.6	191921
20138	20205	10500049	Kris Carnock	6	3	55334.9	192900
20144	20205	10500049	Honoria McRavey	8	3	55403.1	192929
20144	20205	10500049	Honoria McRavey	2	3	55253.9	192184
20144	20205	10500049	Honoria McRavey	7	3	56524.5	192458
20176	20205	10500049	Laney Sliney	2	3	55513.2	192765
20176	20205	10500049	Laney Sliney	8	3	56092.6	193222
20138	20205	10500049	Honoria McRavey	4	3	55784.3	193266
20138	20205	10500049	Honoria McRavey	4	3	56593.4	194264
20144	20205	10500049	Honoria McRavey	7	3	56666.2	192778
20176	20205	10500049	Honoria McRavey	1	3	56208	194039
20176	20205	10500049	Honoria McRavey	7	3	55836.8	195018
20176	20205	10500049	Honoria McRavey	3	3	56149.3	194666
20176	20205	10500049	Honoria McRavey	5	3	56283.1	193404
20176	20205	10500049	Honoria McRavey	8	3	56423.9	193930
20142	20206	10500012	Lukas Dohmer	8	3	67471.2	204507
20169	20206	10500012	Lukas Dohmer	1	3	67823.3	205107
20106	20206	10500011	Gottfried Rabb	3	3	67466.8	203585
20122	20206	10500011	Lukas Dohmer	3	3	66534.9	205365
20142	20206	10500065	Lukas Dohmer	4	3	58334	208452
20142	20206	10500065	Lukas Dohmer	1	3	59449.4	208612
20168	20206	10300028	Natasha Tarr	7	6	38069.2	178932
20173	20206	10300028	Natasha Tarr	8	6	38304.9	180322
20110	20205	10500050	Kris Carnock	4	3	57015	193889
20110	20205	10500050	Kris Carnock	8	3	57262.6	193808
20138	20205	10500049	Honoria McRavey	6	3	55628.3	193590
20144	20205	10500049	Honoria McRavey	8	3	55954.8	193452
20168	20205	10500049	Honoria McRavey	8	3	55215.6	191748
20168	20205	10500049	Honoria McRavey	2	3	55006.1	192040
20168	20205	10500049	Honoria McRavey	2	3	55570.9	192820
20168	20205	10500049	Honoria McRavey	7	3	55895.5	193515
20168	20205	10500049	Honoria McRavey	3	3	55845.8	193373
20168	20205	10500049	Honoria McRavey	5	3	55831.6	191753
20168	20205	10500049	Honoria McRavey	3	3	56318.7	191757
20176	20205	10500049	Laney Sliney	1	3	55199.5	193217
20138	20205	10500049	Honoria McRavey	8	3	55929.8	194531
20138	20205	10500049	Honoria McRavey	6	3	55924.3	194907
20138	20205	10500049	Honoria McRavey	2	3	56004.8	193158
20138	20205	10500049	Honoria McRavey	7	3	56163.4	193027
20138	20205	10500049	Honoria McRavey	1	3	56531	192857
20144	20205	10500049	Honoria McRavey	6	3	56014	193586
20144	20205	10500049	Honoria McRavey	6	3	55530.7	195058
20144	20205	10500049	Honoria McRavey	7	3	56412	194561
20144	20205	10500049	Honoria McRavey	2	3	55854.1	193265
20144	20205	10500049	Honoria McRavey	1	3	55954.3	194228
20176	20205	10500049	Honoria McRavey	1	3	56129	193903
20176	20205	10500049	Honoria McRavey	8	3	56472.2	193237
20176	20205	10500049	Honoria McRavey	1	3	56506.3	194631
20176	20205	10500049	Honoria McRavey	6	3	55623.4	193283
20176	20205	10500049	Honoria McRavey	2	3	56486.5	193897
20161	20205	10500064	Darius Tudhope	8	3	59210.4	205578
20132	20203	10300031	Stephan Padmore	1	6	31604.4	182148
20132	20203	10300031	Carmencita Guillou	6	6	31718.7	180438
20144	20203	10300031	Stephan Padmore	4	6	32558.5	182657
20158	20203	10300031	Stephan Padmore	2	6	32625.3	181495
20156	20203	10500006	Murial Heady	1	3	60093.9	205031
20156	20203	10500006	Murial Heady	1	3	60562.7	205009
20156	20203	10500006	Murial Heady	7	3	60284	206221
20156	20203	10500006	Murial Heady	8	3	59937.4	208618
20162	20203	10500006	Murial Heady	2	3	59872.3	208489
20162	20203	10500006	Murial Heady	3	3	62826.9	205328
20162	20203	10500006	Murial Heady	4	3	61789.7	207844
20155	20203	10500122	Murial Heady	7	3	62861.1	209863
20155	20203	10500122	Murial Heady	8	3	62780.8	209471
20170	20203	10500122	Murial Heady	6	3	62391.9	210628
20138	20203	10500070	Barret Redpath	3	3	57451.5	206366
20138	20203	10500070	Barret Redpath	6	3	56920	203938
20138	20203	10500070	Barret Redpath	5	3	56657.1	203089
20138	20203	10500070	Barret Redpath	8	3	57942	204249
20138	20203	10500070	Barret Redpath	1	3	57099.5	204965
20150	20203	10500070	Barret Redpath	5	3	56916.7	204901
20158	20203	10500070	Barret Redpath	7	3	57617.7	204111
20158	20203	10500070	Barret Redpath	5	3	57438.7	205084
20139	20203	10500023	Joey Jelliman	6	3	58481.5	201728
20139	20203	10500023	Joey Jelliman	1	3	58887.8	202434
20159	20203	10500023	Joey Jelliman	3	3	59281.9	201238
20159	20203	10500023	Joey Jelliman	7	3	58505.6	202271
20131	20203	10500090	Joey Jelliman	7	3	60562.8	199952
20139	20203	10500090	Joey Jelliman	7	3	61261.1	199315
20149	20203	10500105	Joey Jelliman	5	3	60095.5	200829
20159	20203	10500090	Joey Jelliman	3	3	61629.5	199512
20159	20203	10500108	Joey Jelliman	8	3	60974.4	200977
20136	20203	10500019	Joey Jelliman	3	3	62467.1	201444
20136	20203	10500019	Joey Jelliman	2	3	62240.9	202426
20144	20203	10500019	Joey Jelliman	5	3	62394	202462
20144	20203	10500019	Joey Jelliman	2	3	61604.5	202210
20153	20203	10500019	Joey Jelliman	7	3	62533.3	201898
20153	20203	10500019	Joey Jelliman	6	3	62296	201092
20153	20203	10500019	Joey Jelliman	6	3	62405	201409
20161	20203	10500109	Joey Jelliman	1	3	61557.5	200928
20161	20203	10500019	Joey Jelliman	1	3	62224.3	201117
20161	20203	10500019	Joey Jelliman	3	3	62291.2	201522
20136	20203	10500037	Joey Jelliman	5	3	61564.4	198568
20161	20203	10500037	Joey Jelliman	8	3	61939.7	199030
20138	20204	10500001	Laney Sliney	6	3	50157.5	205513
20138	20204	10500001	Laney Sliney	1	3	51060.9	206853
20138	20204	10500001	Laney Sliney	5	3	51289.5	205776
20144	20204	10500001	Laney Sliney	7	3	51036.2	206822
20144	20204	10500001	Laney Sliney	2	3	50802.8	207139
20168	20204	10300031	Carmencita Guillou	1	6	32329.8	181961
20138	20204	10500049	Honoria McRavey	8	3	54881.7	193617
20138	20204	10500049	Honoria McRavey	3	3	55204.3	193046
20138	20204	10500049	Honoria McRavey	4	3	55394.1	193994
20174	20204	10300031	Stephan Padmore	2	6	32284.7	181403
20144	20204	10500049	Honoria McRavey	4	3	55004.9	192151
20168	20204	10500049	Laney Sliney	7	3	55653.8	194113
20168	20204	10500049	Laney Sliney	4	3	55172.8	193386
20132	20203	10300031	Carmencita Guillou	6	6	32198.2	182082
20132	20203	10300031	Carmencita Guillou	3	6	32402.3	181614
20153	20203	10300031	Carmencita Guillou	4	6	31989.1	180762
20159	20203	10300031	Carmencita Guillou	5	6	31471.1	181708
20156	20203	10500006	Murial Heady	8	3	60479.3	204615
20156	20203	10500006	Murial Heady	6	3	60470.7	205129
20170	20203	10500006	Murial Heady	8	3	59786.7	207522
20162	20203	10500006	Murial Heady	4	3	60794.4	207696
20155	20203	10500006	Murial Heady	1	3	61496.8	205535
20156	20203	10500006	Murial Heady	3	3	62209.2	208155
20162	20203	10500006	Murial Heady	7	3	62472.8	207877
20155	20203	10500122	Murial Heady	8	3	62209.7	210796
20156	20203	10500122	Murial Heady	1	3	62158.6	209308
20138	20203	10500070	Barret Redpath	6	3	57161.5	205893
20138	20203	10500070	Barret Redpath	7	3	57406.1	203396
20143	20203	10500070	Barret Redpath	3	3	56802	205196
20143	20203	10500068	Barret Redpath	1	3	57072.4	206088
20143	20203	10500070	Barret Redpath	7	3	57144.2	205124
20143	20203	10500070	Barret Redpath	3	3	56512.9	204991
20143	20203	10500070	Barret Redpath	6	3	57188.8	204577
20143	20203	10500070	Barret Redpath	4	3	56956.4	205151
20143	20203	10500070	Barret Redpath	4	3	56986.9	203798
20150	20203	10500070	Barret Redpath	7	3	57304.1	205195
20150	20203	10500070	Barret Redpath	2	3	57764.8	204556
20158	20203	10500070	Barret Redpath	4	3	56724	203794
20149	20203	10500023	Joey Jelliman	5	3	58981.9	201982
20131	20203	10500090	Joey Jelliman	8	3	61289.6	199700
20131	20203	10500090	Joey Jelliman	7	3	60514.2	199847
20149	20203	10500090	Joey Jelliman	5	3	61548.4	200508
20136	20203	10500019	Joey Jelliman	5	3	62556.8	203208
20136	20203	10500019	Joey Jelliman	8	3	61775.8	202788
20144	20203	10500019	Joey Jelliman	5	3	62043.7	201944
20144	20203	10500109	Joey Jelliman	7	3	61301.9	200204
20144	20203	10500019	Joey Jelliman	1	3	62322.8	201645
20144	20203	10500019	Joey Jelliman	1	3	62224.9	201698
20153	20203	10500019	Joey Jelliman	5	3	61545.4	201909
20144	20203	10500037	Joey Jelliman	5	3	60632	199079
20144	20203	10500037	Joey Jelliman	4	3	61564.7	198550
20161	20203	10500037	Joey Jelliman	2	3	60040.3	199098
